date,open,high,low,close,volume
2023-07-06,171.7734,173.4647,172.7011,173.0829,7709652
2023-07-07,173.0829,173.7594,173.2866,173.523,6629094
2023-07-10,173.523,172.9175,172.3778,172.6476,3750428
2023-07-11,172.6476,174.0206,172.1837,173.1021,6079008
2023-07-12,173.1021,176.1342,174.6646,175.3994,4082334
2023-07-13,175.3994,174.1148,172.4932,173.304,1073881
2023-07-14,173.304,173.7921,173.4735,173.6328,6604921
2023-07-17,173.6328,172.2618,172.2019,172.2318,1518454
2023-07-18,172.2318,175.8423,173.7016,174.772,6796665
2023-07-19,174.772,172.011,171.3048,171.6579,6393868
2023-07-20,171.6579,170.9519,170.1713,170.5616,7191205
2023-07-21,170.5616,171.4295,171.3442,171.3868,6353765
2023-07-24,171.3868,175.4751,173.9037,174.6894,5752807
2023-07-25,174.6894,174.8373,174.3707,174.604,4378551
2023-07-26,174.604,173.8885,173.1048,173.4966,5335925
2023-07-27,173.4966,178.2349,176.7869,177.5109,3801394
2023-07-28,177.5109,174.5219,174.489,174.5054,3327364
2023-07-31,174.5054,170.1308,169.8936,170.0122,3854513
2023-08-01,170.0122,171.1176,170.8095,170.9635,2935678
2023-08-02,170.9635,170.2389,169.7364,169.9876,6930461
2023-08-03,169.9876,168.0559,167.8792,167.9676,2176644
2023-08-04,167.9676,170.0122,168.8924,169.4523,3626813
2023-08-07,169.4523,170.2967,169.7027,169.9997,2113560
2023-08-08,169.9997,169.989,167.8181,168.9036,2793673
2023-08-09,168.9036,167.5427,165.2139,166.3783,3975488
2023-08-10,166.3783,169.1091,167.2505,168.1798,3520745
2023-08-11,168.1798,170.4244,168.6716,169.548,5144068
2023-08-14,169.548,169.8645,168.9298,169.3972,3802923
2023-08-15,169.3972,173.5934,172.8963,173.2448,6143893
2023-08-16,173.2448,171.266,170.9054,171.0857,3695741
2023-08-17,171.0857,168.2304,167.8349,168.0327,2998714
2023-08-18,168.0327,166.8496,166.537,166.6933,716486
2023-08-21,166.6933,167.1746,166.1296,166.6521,926888
2023-08-22,166.6521,167.6514,166.7278,167.1896,4056597
2023-08-23,167.1896,167.3675,166.1452,166.7563,1335988
2023-08-24,166.7563,168.0699,166.9552,167.5126,5604459
2023-08-25,167.5126,165.1094,165.0207,165.0651,1050428
2023-08-28,165.0651,168.4812,167.5192,168.0002,4957632
2023-08-29,168.0002,168.343,167.427,167.885,2589706
2023-08-30,167.885,171.2147,169.1896,170.2021,6170589
2023-08-31,170.2021,171.3515,170.5582,170.9548,2228782
2023-09-01,170.9548,172.1107,171.7813,171.946,4805665
2023-09-04,171.946,173.5237,172.8315,173.1776,6420435
2023-09-05,173.1776,174.4916,173.8339,174.1627,3389190
2023-09-06,174.1627,175.6172,175.5105,175.5639,897172
2023-09-07,175.5639,178.9701,177.91,178.4401,5759435
2023-09-08,178.4401,179.2601,178.5699,178.915,1114673
2023-09-11,178.915,181.3915,179.6043,180.4979,755658
2023-09-12,180.4979,180.9847,179.7307,180.3577,1990641
2023-09-13,180.3577,184.2082,182.9052,183.5567,2230283
2023-09-14,183.5567,182.6835,181.5714,182.1275,1254085
2023-09-15,182.1275,186.1904,186.1339,186.1622,6895300
2023-09-18,186.1622,186.6371,185.6196,186.1283,5834201
2023-09-19,186.1283,183.168,182.8616,183.0148,5529792
2023-09-20,183.0148,184.1383,182.5644,183.3513,6462091
2023-09-21,183.3513,183.6336,180.1935,181.9136,6889690
2023-09-22,181.9136,184.391,183.2352,183.8131,7266174
2023-09-25,183.8131,183.4417,181.4261,182.4339,1251993
2023-09-26,182.4339,181.7347,181.2936,181.5142,7790378
2023-09-27,181.5142,178.0103,176.9857,177.498,1225571
2023-09-28,177.498,176.7532,176.4271,176.5901,1328282
2023-09-29,176.5901,172.5766,170.5818,171.5792,971761
2023-10-02,171.5792,169.301,167.4976,168.3993,3935715
2023-10-03,168.3993,170.4652,169.5228,169.994,7115920
2023-10-04,169.994,172.072,171.24,171.656,7345537
2023-10-05,171.656,173.7734,171.3995,172.5864,4602748
2023-10-06,172.5864,172.0066,169.2865,170.6465,7813367
2023-10-09,170.6465,171.1232,170.0769,170.6,6416097
2023-10-10,170.6,171.019,170.2687,170.6439,7859659
2023-10-11,170.6439,168.9176,167.7599,168.3387,3074469
2023-10-12,168.3387,171.7202,171.1892,171.4547,5965513
2023-10-13,171.4547,173.3528,173.2899,173.3214,5664056
2023-10-16,173.3214,172.9318,172.8967,172.9143,817942
2023-10-17,172.9143,174.3505,171.6934,173.022,4394456
2023-10-18,173.022,173.5168,173.4976,173.5072,4345204
2023-10-19,173.5072,169.8258,168.8913,169.3586,837462
2023-10-20,169.3586,169.2408,168.5745,168.9076,6109210
2023-10-23,168.9076,168.549,166.6135,167.5812,4428207
2023-10-24,167.5812,166.4612,164.7963,165.6288,5044350
2023-10-25,165.6288,165.6576,164.5834,165.1205,921773
2023-10-26,165.1205,168.9602,168.5835,168.7719,2930630
2023-10-27,168.7719,170.3162,169.9354,170.1258,7259835
2023-10-30,170.1258,169.5487,168.4801,169.0144,5063167
2023-10-31,169.0144,170.4623,169.9992,170.2307,7963131
2023-11-01,170.2307,173.5606,172.7701,173.1654,3330514
2023-11-02,173.1654,175.8283,174.4717,175.15,3295126
2023-11-03,175.15,175.5603,175.0956,175.328,6062632
2023-11-06,175.328,174.4505,173.5981,174.0243,6898905
2023-11-07,174.0243,176.3031,174.7792,175.5412,5845708
2023-11-08,175.5412,177.0074,175.8425,176.4249,5869493
2023-11-09,176.4249,180.4882,176.2796,178.3839,4766399
2023-11-10,178.3839,180.6978,178.9075,179.8027,3227364
2023-11-13,179.8027,183.1205,181.1518,182.1362,4123638
2023-11-14,182.1362,181.982,180.0668,181.0244,3217892
2023-11-15,181.0244,184.3187,183.6095,183.9641,587593
2023-11-16,183.9641,184.8599,184.0523,184.4561,1191252
2023-11-17,184.4561,189.5794,188.7488,189.1641,6082266
2023-11-20,189.1641,187.8538,187.471,187.6624,1402473
2023-11-21,187.6624,191.7664,191.574,191.6702,626202
2023-11-22,191.6702,192.4356,191.9315,192.1836,2674758
2023-11-23,192.1836,190.8099,190.6788,190.7443,3769497
2023-11-24,190.7443,191.3809,188.0129,189.6969,618542
2023-11-27,189.6969,189.1995,188.852,189.0257,1917158
2023-11-28,189.0257,190.6946,189.4001,190.0473,2335932
2023-11-29,190.0473,191.4349,191.1668,191.3008,3172762
2023-11-30,191.3008,192.3147,187.776,190.0454,5900430
2023-12-01,190.0454,190.3262,189.7675,190.0468,2143906
2023-12-04,190.0468,195.2989,194.8096,195.0543,4216434
2023-12-05,195.0543,199.9343,198.4653,199.1998,955433
2023-12-06,199.1998,200.6923,199.9189,200.3056,5319291
2023-12-07,200.3056,200.7939,200.1203,200.4571,590140
2023-12-08,200.4571,201.2937,200.3188,200.8063,2015554
2023-12-11,200.8063,204.0154,200.6862,202.3508,2084645
2023-12-12,202.3508,200.8469,199.038,199.9424,1947307
2023-12-13,199.9424,199.7634,199.0079,199.3856,6122382
2023-12-14,199.3856,196.2161,194.7673,195.4917,6041157
2023-12-15,195.4917,196.926,196.0528,196.4894,5840508
2023-12-18,196.4894,198.8087,197.3529,198.0808,4246962
2023-12-19,198.0808,197.3235,196.6658,196.9947,3730786
2023-12-20,196.9947,201.0481,200.574,200.8111,5176103
2023-12-21,200.8111,198.7109,197.1657,197.9383,5894422
2023-12-22,197.9383,195.2635,193.834,194.5488,3951001
2023-12-25,194.5488,196.1043,194.1597,195.132,3916403
2023-12-26,195.132,197.702,197.6152,197.6586,6834130
2023-12-27,197.6586,202.3265,201.1812,201.7539,6919028
2023-12-28,201.7539,201.7165,199.6958,200.7061,2298594
2023-12-29,200.7061,203.5586,203.2055,203.382,4121420
2024-01-01,203.382,203.6,203.0981,203.3491,2889127
2024-01-02,203.3491,204.9595,201.0187,202.9891,7372918
2024-01-03,202.9891,205.57,204.8592,205.2146,4443439
2024-01-04,205.2146,208.0294,205.7493,206.8894,7222892
2024-01-05,206.8894,203.5322,202.6146,203.0734,2395618
2024-01-08,203.0734,207.6104,205.9209,206.7656,5140239
2024-01-09,206.7656,212.0381,208.5249,210.2815,3377448
2024-01-10,210.2815,210.0959,207.4471,208.7715,5795931
2024-01-11,208.7715,211.4062,208.2505,209.8284,1751661
2024-01-12,209.8284,212.7195,209.5592,211.1394,3964524
2024-01-15,211.1394,212.1946,211.5342,211.8644,1614100
2024-01-16,211.8644,211.2643,209.8019,210.5331,7060070
2024-01-17,210.5331,209.3525,208.459,208.9058,2009390
2024-01-18,208.9058,211.1069,206.7019,208.9044,2507878
2024-01-19,208.9044,211.9315,211.9257,211.9286,5212037
2024-01-22,211.9286,213.6594,213.0998,213.3796,815617
2024-01-23,213.3796,213.2821,211.7108,212.4964,7728840
2024-01-24,212.4964,215.4078,213.6677,214.5377,2304053
2024-01-25,214.5377,207.4615,207.3193,207.3904,1593015
2024-01-26,207.3904,211.1108,209.5536,210.3322,6781328
2024-01-29,210.3322,206.259,205.838,206.0485,4970756
2024-01-30,206.0485,205.9508,204.4809,205.2159,591563
2024-01-31,205.2159,202.8684,202.2071,202.5378,3348768
2024-02-01,202.5378,200.2698,198.6807,199.4753,1845801
2024-02-02,199.4753,202.8611,201.8071,202.3341,3327754
2024-02-05,202.3341,201.9531,200.5709,201.262,6186479
2024-02-06,201.262,202.351,201.9716,202.1613,2082701
2024-02-07,202.1613,202.139,202.0772,202.1081,5453799
2024-02-08,202.1081,204.5075,202.1512,203.3294,7761111
2024-02-09,203.3294,203.822,203.3339,203.578,2190992
2024-02-12,203.578,200.5681,200.4876,200.5279,4862200
2024-02-13,200.5279,205.1286,200.8724,203.0005,6431313
2024-02-14,203.0005,202.7597,200.9639,201.8618,7413368
2024-02-15,201.8618,199.3464,197.025,198.1857,7210971
2024-02-16,198.1857,198.0157,196.4428,197.2293,1517497
2024-02-19,197.2293,201.0991,200.6481,200.8736,4359949
2024-02-20,200.8736,204.4224,201.5665,202.9945,4724367
2024-02-21,202.9945,202.5086,201.9066,202.2076,4239469
2024-02-22,202.2076,201.7359,201.1088,201.4223,7830728
2024-02-23,201.4223,200.7493,200.664,200.7066,754371
2024-02-26,200.7066,206.8404,204.8256,205.833,3583128
2024-02-27,205.833,207.7478,205.9334,206.8406,2699318
2024-02-28,206.8406,208.4936,207.4526,207.9731,5757386
2024-02-29,207.9731,211.735,209.5121,210.6235,5968293
2024-03-01,210.6235,211.4629,211.1197,211.2913,3594510
2024-03-04,211.2913,211.373,210.0244,210.6987,1662180
2024-03-05,210.6987,210.3194,210.2125,210.2659,7866058
2024-03-06,210.2659,211.1886,209.1082,210.1484,920888
2024-03-07,210.1484,210.5019,209.7332,210.1176,1863133
2024-03-08,210.1176,212.0602,211.9875,212.0238,5997996
2024-03-11,212.0238,212.269,212.1704,212.2197,6070090
2024-03-12,212.2197,214.8847,213.4311,214.1579,690285
2024-03-13,214.1579,215.9383,212.0913,214.0148,3696699
2024-03-14,214.0148,214.8011,213.7611,214.2811,3017649
2024-03-15,214.2811,209.4437,209.09,209.2669,2711130
2024-03-18,209.2669,212.6601,210.6282,211.6441,1707739
2024-03-19,211.6441,213.008,212.1714,212.5897,2701016
2024-03-20,212.5897,216.831,213.6001,215.2156,3628411
2024-03-21,215.2156,208.442,207.4112,207.9266,5630418
2024-03-22,207.9266,213.8092,212.7252,213.2672,5088599
2024-03-25,213.2672,213.9876,211.9606,212.9741,3216826
2024-03-26,212.9741,216.4291,215.3508,215.89,1988543
2024-03-27,215.89,213.434,213.1192,213.2766,6353294
2024-03-28,213.2766,215.435,214.3953,214.9151,7240104
2024-03-29,214.9151,214.152,210.4064,212.2792,6429191
2024-04-01,212.2792,211.5156,210.0031,210.7594,3202303
2024-04-02,210.7594,216.821,214.6208,215.7209,2937587
2024-04-03,215.7209,215.8535,214.7314,215.2924,6917115
2024-04-04,215.2924,216.9023,214.9371,215.9197,6458112
2024-04-05,215.9197,218.4272,218.0754,218.2513,3652963
2024-04-08,218.2513,219.625,219.6135,219.6193,6087757
2024-04-09,219.6193,220.6092,219.5549,220.082,1611288
2024-04-10,220.082,221.7055,220.5232,221.1143,3798273
2024-04-11,221.1143,228.3212,226.9841,227.6526,2271503
2024-04-12,227.6526,227.6382,227.4889,227.5635,7553634
2024-04-15,227.5635,228.5992,227.7644,228.1818,4820153
2024-04-16,228.1818,232.4923,229.8002,231.1462,7816359
2024-04-17,231.1462,234.9637,233.6431,234.3034,4949797
2024-04-18,234.3034,238.4864,236.9858,237.7361,1104111
2024-04-19,237.7361,239.7175,239.5568,239.6372,1652791
2024-04-22,239.6372,237.7776,235.1097,236.4437,4411087
2024-04-23,236.4437,241.5916,240.801,241.1963,6823686
2024-04-24,241.1963,238.7921,237.1528,237.9725,2943869
2024-04-25,237.9725,240.251,237.5688,238.9099,1247948
2024-04-26,238.9099,237.4894,236.1671,236.8283,3059244
2024-04-29,236.8283,237.1366,236.2976,236.7171,7094244
2024-04-30,236.7171,238.1801,237.2682,237.7241,5922616
2024-05-01,237.7241,238.9974,238.431,238.7142,1331635
2024-05-02,238.7142,240.4425,239.5532,239.9979,6071701
2024-05-03,239.9979,244.9572,244.5709,244.764,1967217
2024-05-06,244.764,246.4802,245.8671,246.1736,3244686
2024-05-07,246.1736,247.1966,243.8575,245.5271,3730545
2024-05-08,245.5271,249.5235,247.3937,248.4586,731414
2024-05-09,248.4586,252.2983,251.9138,252.1061,4951116
2024-05-10,252.1061,249.4296,247.5583,248.494,2563729
2024-05-13,248.494,251.3909,249.3229,250.3569,2902110
2024-05-14,250.3569,252.95,252.146,252.548,2143083
2024-05-15,252.548,253.5451,249.9016,251.7234,2515726
2024-05-16,251.7234,256.2135,255.7669,255.9902,6962412
2024-05-17,255.9902,256.473,254.7397,255.6063,6100369
2024-05-20,255.6063,256.7365,255.4007,256.0686,3902862
2024-05-21,256.0686,256.7281,254.4999,255.614,1910808
2024-05-22,255.614,256.5413,254.9357,255.7385,4681430
2024-05-23,255.7385,252.8461,252.0978,252.472,5550058
2024-05-24,252.472,249.6166,246.8255,248.221,521650
2024-05-27,248.221,253.108,253.0763,253.0922,1904962
2024-05-28,253.0922,251.5125,249.7036,250.608,3523846
2024-05-29,250.608,248.6181,246.8191,247.7186,2373204
2024-05-30,247.7186,242.9393,240.0044,241.4718,5913613
2024-05-31,241.4718,240.189,239.2095,239.6993,3413293
2024-06-03,239.6993,236.9673,235.0216,235.9944,2839189
2024-06-04,235.9944,241.3963,240.1293,240.7628,7920460
2024-06-05,240.7628,244.6044,242.938,243.7712,706251
2024-06-06,243.7712,242.8953,240.7827,241.839,7325687
2024-06-07,241.839,249.4245,247.6544,248.5394,4344328
2024-06-10,248.5394,251.7332,251.3874,251.5603,6812498
2024-06-11,251.5603,251.2115,250.1021,250.6568,6520010
2024-06-12,250.6568,244.4677,242.1793,243.3235,7621782
2024-06-13,243.3235,251.0763,249.2849,250.1806,4570101
2024-06-14,250.1806,246.7053,245.5294,246.1173,5672886
2024-06-17,246.1173,242.2935,240.4622,241.3778,5013207
2024-06-18,241.3778,244.8842,243.9784,244.4313,1916693
2024-06-19,244.4313,253.1457,250.392,251.7688,6573618
2024-06-20,251.7688,256.9315,255.194,256.0628,1394801
2024-06-21,256.0628,259.1501,256.6074,257.8788,2224854
2024-06-24,257.8788,260.3777,259.2298,259.8038,5509115
2024-06-25,259.8038,263.2139,261.8998,262.5568,882811
2024-06-26,262.5568,265.7771,264.2997,265.0384,5195995
2024-06-27,265.0384,266.6333,265.3947,266.014,1508314
2024-06-28,266.014,266.7043,266.1492,266.4268,4908608
2024-07-01,266.4268,266.8806,265.7326,266.3066,2993330
2024-07-02,266.3066,265.0522,262.9223,263.9872,2217787
2024-07-03,263.9872,265.2446,261.1125,263.1785,6646938
2024-07-04,263.1785,258.3241,257.6025,257.9633,7230419
2024-07-05,257.9633,259.3496,256.1231,257.7363,5605916
2024-07-08,257.7363,254.8704,254.6761,254.7733,7105949
2024-07-09,254.7733,251.762,251.2319,251.497,4896208
2024-07-10,251.497,252.801,251.4312,252.1161,1211716
2024-07-11,252.1161,256.7496,256.1299,256.4397,3267257
2024-07-12,256.4397,259.7009,259.0173,259.3591,6797186
2024-07-15,259.3591,255.3387,253.848,254.5933,6150017
2024-07-16,254.5933,252.0006,251.326,251.6633,3335623
2024-07-17,251.6633,254.9188,254.2749,254.5968,7859055
2024-07-18,254.5968,252.1607,251.2159,251.6883,2199660
2024-07-19,251.6883,252.6283,249.5438,251.0861,6610845
2024-07-22,251.0861,253.59,252.0594,252.8247,845430
2024-07-23,252.8247,250.5913,249.3664,249.9788,1328411
2024-07-24,249.9788,251.3884,249.352,250.3702,2357845
2024-07-25,250.3702,246.7087,246.2274,246.4681,3005365
2024-07-26,246.4681,244.8078,244.7308,244.7693,2439983
2024-07-29,244.7693,245.9163,245.6519,245.7841,7491855
2024-07-30,245.7841,241.5248,240.8806,241.2027,6263490
2024-07-31,241.2027,243.9425,241.165,242.5537,6812379
2024-08-01,242.5537,243.6189,241.5197,242.5693,1347405
2024-08-02,242.5693,245.5382,242.9741,244.2561,6138983
2024-08-05,244.2561,245.5964,244.3772,244.9868,2791947
2024-08-06,244.9868,250.4291,247.7807,249.1049,7620310
2024-08-07,249.1049,249.9405,249.1682,249.5544,733462
2024-08-08,249.5544,249.43,247.2625,248.3462,6842869
2024-08-09,248.3462,250.7881,246.7831,248.7856,3486068
2024-08-12,248.7856,251.5137,249.4623,250.488,2468921
2024-08-13,250.488,250.9601,250.4601,250.7101,3901447
2024-08-14,250.7101,251.9564,249.8587,250.9075,3150196
2024-08-15,250.9075,249.0217,248.7332,248.8774,6076600
2024-08-16,248.8774,247.0032,246.956,246.9796,4288264
2024-08-19,246.9796,243.2718,242.5888,242.9303,6015328
2024-08-20,242.9303,249.7108,246.607,248.1589,4200357
2024-08-21,248.1589,245.3563,243.7551,244.5557,910226
2024-08-22,244.5557,244.0905,241.1164,242.6034,5869919
2024-08-23,242.6034,241.0742,240.1121,240.5931,2264694
2024-08-26,240.5931,244.6254,241.9022,243.2638,6429898
2024-08-27,243.2638,242.8336,242.1205,242.477,6971530
2024-08-28,242.477,248.277,244.1406,246.2088,2307254
2024-08-29,246.2088,244.9115,243.689,244.3003,5351039
2024-08-30,244.3003,246.0613,244.3249,245.1931,2172349
2024-09-02,245.1931,243.3957,242.245,242.8203,5502828
2024-09-03,242.8203,249.35,249.1037,249.2269,631562
2024-09-04,249.2269,247.6951,243.8529,245.774,1552305
2024-09-05,245.774,247.2627,246.2643,246.7635,6404214
2024-09-06,246.7635,249.7754,247.6685,248.7219,7433966
2024-09-09,248.7219,251.5169,248.5532,250.0351,6090240
2024-09-10,250.0351,251.5137,247.5955,249.5546,7399604
2024-09-11,249.5546,249.2446,249.2372,249.2409,4952664
2024-09-12,249.2409,250.456,248.4376,249.4468,7150470
2024-09-13,249.4468,250.4184,247.7453,249.0819,3667126
2024-09-16,249.0819,252.8038,251.3066,252.0552,2893946
2024-09-17,252.0552,259.411,258.4058,258.9084,5322481
2024-09-18,258.9084,258.5259,255.9927,257.2593,3911031
2024-09-19,257.2593,254.8472,251.4349,253.1411,860306
2024-09-20,253.1411,253.5184,252.3794,252.9489,6198862
2024-09-23,252.9489,261.8985,260.0616,260.9801,3224274
2024-09-24,260.9801,260.6078,256.4978,258.5528,6153161
2024-09-25,258.5528,264.328,263.2076,263.7678,2094502
2024-09-26,263.7678,269.5736,268.8518,269.2127,4433233
2024-09-27,269.2127,267.8768,267.1441,267.5105,1988303
2024-09-30,267.5105,271.0989,267.7491,269.424,6482547
2024-10-01,269.424,275.7618,273.8842,274.823,1018490
2024-10-02,274.823,274.1117,273.2035,273.6576,6499237
2024-10-03,273.6576,273.5778,272.5657,273.0718,2573946
2024-10-04,273.0718,271.3009,271.2065,271.2537,7345064
2024-10-07,271.2537,268.6495,267.4526,268.0511,3060244
2024-10-08,268.0511,268.7425,263.3585,266.0505,4729228
2024-10-09,266.0505,262.5613,261.939,262.2502,1761368
2024-10-10,262.2502,262.6895,262.1828,262.4362,6176830
2024-10-11,262.4362,261.298,258.903,260.1005,2403124
2024-10-14,260.1005,261.3127,260.5063,260.9095,3292537
2024-10-15,260.9095,256.3697,255.9506,256.1602,6754887
2024-10-16,256.1602,259.0629,255.45,257.2564,3647887
2024-10-17,257.2564,261.5559,258.285,259.9205,7364684
2024-10-18,259.9205,254.3249,253.3789,253.8519,5164496
2024-10-21,253.8519,255.2243,254.9165,255.0704,2087542
2024-10-22,255.0704,259.0102,258.857,258.9336,4362163
2024-10-23,258.9336,255.7399,254.8175,255.2787,7231876
2024-10-24,255.2787,260.7355,260.3291,260.5323,5356436
2024-10-25,260.5323,262.7186,261.1297,261.9242,2140027
2024-10-28,261.9242,260.9704,258.6206,259.7955,7556784
2024-10-29,259.7955,260.3465,259.0528,259.6996,3326267
2024-10-30,259.6996,262.1824,260.8653,261.5239,654536
2024-10-31,261.5239,262.6835,260.9986,261.8411,5269729
2024-11-01,261.8411,264.5626,262.6743,263.6184,5117752
2024-11-04,263.6184,261.4591,260.1414,260.8002,3445081
2024-11-05,260.8002,261.6739,261.1445,261.4092,3098385
2024-11-06,261.4092,257.9326,256.2454,257.089,6734408
2024-11-07,257.089,256.8577,256.7886,256.8231,1124773
2024-11-08,256.8231,254.5909,253.6664,254.1287,2517528
2024-11-11,254.1287,252.4916,251.4506,251.9711,2178332
2024-11-12,251.9711,256.0143,255.6122,255.8132,1502021
2024-11-13,255.8132,259.4766,259.0496,259.2631,6792357
2024-11-14,259.2631,262.0237,260.4634,261.2435,2685132
2024-11-15,261.2435,258.1013,257.7365,257.9189,1918314
2024-11-18,257.9189,258.6107,255.4265,257.0186,4122541
2024-11-19,257.0186,261.3781,260.3531,260.8656,5483617
2024-11-20,260.8656,261.6859,261.0902,261.388,792007
2024-11-21,261.388,269.1213,268.5703,268.8458,7558178
2024-11-22,268.8458,270.4598,269.9378,270.1988,2995990
2024-11-25,270.1988,270.9704,270.8365,270.9034,7307412
2024-11-26,270.9034,270.4992,269.4636,269.9814,4564610
2024-11-27,269.9814,271.4417,269.5493,270.4955,2024960
2024-11-28,270.4955,270.784,269.3801,270.0821,7278519
2024-11-29,270.0821,273.7799,271.1572,272.4685,7518002
2024-12-02,272.4685,276.8465,274.5482,275.6973,3428785
2024-12-03,275.6973,273.7236,272.6588,273.1912,7043295
2024-12-04,273.1912,269.3209,268.5637,268.9423,7816720
2024-12-05,268.9423,263.9706,262.3495,263.1601,1869971
2024-12-06,263.1601,266.2217,263.4755,264.8486,5291164
2024-12-09,264.8486,261.9204,260.9664,261.4434,2112119
2024-12-10,261.4434,255.037,254.6671,254.8521,7628098
2024-12-11,254.8521,256.7296,255.5104,256.12,887773
2024-12-12,256.12,264.5657,263.3885,263.9771,6777120
2024-12-13,263.9771,264.4732,263.6008,264.037,4716803
2024-12-16,264.037,267.7761,265.7983,266.7872,1126840
2024-12-17,266.7872,267.163,267.0958,267.1294,5139148
2024-12-18,267.1294,267.7984,265.9869,266.8927,2134224
2024-12-19,266.8927,270.5523,269.3146,269.9335,1946395
2024-12-20,269.9335,270.9977,267.1534,269.0755,3083677
2024-12-23,269.0755,270.4097,269.6329,270.0213,4559626
2024-12-24,270.0213,271.4736,270.8205,271.147,1371905
2024-12-25,271.147,269.2605,268.8648,269.0626,643704
2024-12-26,269.0626,275.3005,269.4326,272.3665,7477423
2024-12-27,272.3665,272.2572,271.4964,271.8768,5834753
2024-12-30,271.8768,270.5856,268.4208,269.5032,565756
2024-12-31,269.5032,271.4289,271.2217,271.3253,7231666
2025-01-01,271.3253,270.4038,266.5885,268.4962,1867064
2025-01-02,268.4962,268.7542,268.581,268.6676,4046293
2025-01-03,268.6676,269.6142,267.8234,268.7188,4503314
2025-01-06,268.7188,273.3221,271.3279,272.325,5864777
2025-01-07,272.325,274.5651,273.3607,273.9629,5214386
2025-01-08,273.9629,274.0907,273.8348,273.9628,2896640
2025-01-09,273.9628,277.451,276.0439,276.7475,5737665
2025-01-10,276.7475,283.4453,279.5296,281.4875,6875247
2025-01-13,281.4875,283.8273,283.0988,283.463,6422539
2025-01-14,283.463,285.662,281.5046,283.5833,7494791
2025-01-15,283.5833,280.1472,278.3285,279.2378,3778262
2025-01-16,279.2378,276.306,275.2425,275.7742,7921473
2025-01-17,275.7742,275.2538,274.4431,274.8484,2425464
2025-01-20,274.8484,273.3573,272.4974,272.9274,2416796
2025-01-21,272.9274,274.4978,270.297,272.3974,1786188
2025-01-22,272.3974,272.9686,272.3603,272.6644,933797
2025-01-23,272.6644,275.4133,273.5575,274.4854,3585945
2025-01-24,274.4854,274.3892,274.2819,274.3356,4668773
2025-01-27,274.3356,277.5761,274.4732,276.0246,1300607
2025-01-28,276.0246,276.3791,276.2632,276.3212,6782088
2025-01-29,276.3212,271.7688,268.0889,269.9288,6928719
2025-01-30,269.9288,268.3149,265.6517,266.9833,7137034
2025-01-31,266.9833,266.6682,266.5359,266.6021,2284094
2025-02-03,266.6021,263.8391,261.8385,262.8388,5596457
2025-02-04,262.8388,265.2055,264.429,264.8173,2644797
2025-02-05,264.8173,271.6464,267.9687,269.8076,739608
2025-02-06,269.8076,274.8774,272.852,273.8647,5241875
2025-02-07,273.8647,274.9543,271.5379,273.2461,4162097
2025-02-10,273.2461,278.5665,277.9566,278.2616,849115
2025-02-11,278.2616,279.1135,278.5706,278.8421,4524919
2025-02-12,278.8421,278.1329,277.4666,277.7997,4797084
2025-02-13,277.7997,277.9461,273.7442,275.8452,6166120
2025-02-14,275.8452,276.7163,273.1401,274.9282,6185726
2025-02-17,274.9282,276.1621,271.3032,273.7327,1317166
2025-02-18,273.7327,274.5499,274.2008,274.3753,3646243
2025-02-19,274.3753,275.3122,274.6618,274.987,4542942
2025-02-20,274.987,276.7483,273.4108,275.0796,1353159
2025-02-21,275.0796,278.2428,274.9745,276.6086,4398888
2025-02-24,276.6086,281.9844,279.3622,280.6733,1395596
2025-02-25,280.6733,284.2212,283.7287,283.9749,2931129
2025-02-26,283.9749,280.2682,277.8186,279.0434,5277347
2025-02-27,279.0434,271.3401,270.0648,270.7024,2100720
2025-02-28,270.7024,274.7538,272.9196,273.8367,3105327
2025-03-03,273.8367,270.1178,268.8074,269.4626,3719598
2025-03-04,269.4626,269.3971,268.2377,268.8174,6684546
2025-03-05,268.8174,265.7302,264.5672,265.1487,3782808
2025-03-06,265.1487,260.4198,258.6894,259.5546,6537299
2025-03-07,259.5546,262.4799,260.1701,261.325,6887958
2025-03-10,261.325,264.0283,263.5629,263.7956,2469412
2025-03-11,263.7956,263.3322,260.7788,262.0555,1090611
2025-03-12,262.0555,254.6308,253.5875,254.1092,5126510
2025-03-13,254.1092,253.2499,251.7995,252.5247,4442033
2025-03-14,252.5247,254.0249,253.5569,253.7909,5432206
2025-03-17,253.7909,250.5783,248.2245,249.4014,6221857
2025-03-18,249.4014,250.2199,249.8317,250.0258,7483260
2025-03-19,250.0258,250.5862,249.5235,250.0549,928556
2025-03-20,250.0549,252.3622,251.3872,251.8747,6372387
2025-03-21,251.8747,253.4246,251.1996,252.3121,4175049
2025-03-24,252.3121,250.1377,248.778,249.4579,7126924
2025-03-25,249.4579,253.5553,252.7278,253.1416,6545001
2025-03-26,253.1416,253.0474,252.4251,252.7363,6376924
2025-03-27,252.7363,253.577,251.8815,252.7293,980350
2025-03-28,252.7293,250.8763,249.103,249.9897,996232
2025-03-31,249.9897,249.2701,248.2059,248.738,4134183
2025-04-01,248.738,247.3951,244.9746,246.1848,2187023
2025-04-02,246.1848,246.3746,245.1217,245.7482,6443486
2025-04-03,245.7482,251.3835,250.4633,250.9234,3128973
2025-04-04,250.9234,248.9615,244.8392,246.9004,2546719
2025-04-07,246.9004,242.8048,241.6719,242.2384,4371240
